text,goal_info,match_info,match_result,substitution,penalty,card_info
"Với trận hòa quả cảm và siêu kịch tính này, Benevento đã giành điểm số đầu tiên trong lịch sử Serie A và họ ăn mừng như thể vừa giành được Scudetto vậy. Về phía Rossoneri, họ vẫn chưa thể cải thiện được phong độ ở mùa giải này, và sẽ còn rất nhiều việc phải làm đang chờ đợi Rino Gattuso.",0,0,0,0,0,0
Đội hình thi đấu:,0,0,0,0,0,0
"Benevento: Brignoli, Letizia, Djimsiti, Costa, Di Chiara (Gyamfi, 80’), Memushaj (Coda, 80’), Chibsah, Cataldi, D’Alessandro, Puscas, Parigini (Brinola, 67’).",0,0,0,0,0,0
"AC Milan: Donnarumma, Musacchio, Bonucci, Romagnoli, Borini (Abate, 60’), Kessie, Montolivo (Biglia, 73’), Ricardo Rodriguez, Suso (Zapata, 87’), Kalinic, Bonaventura.",0,0,0,0,0,0
Lê Châu,0,0,0,0,0,0
"Với mạch 16 trận bất bại, trong đó có 9/10 trận thắng gần đây, Man Utd tràn đầy tự tin đặt mục tiêu lần đầu đánh bại Stoke City sau 4 lần hành quân tới sân Bet365 (tên cũ là Britannia), nhưng pha đá phản của Juan Mata ở đầu trận đấu khiến đoàn quân của HLV Jose Mourinho phải rất vất vả mới có 1 điểm ra về nhờ công của tiền đạo vào thay người Wayne Rooney với pha đá phạt đẳng cấp ở phút 94. Đây cũng là pha lập công giúp chân sút vĩ đại nhất lịch sử đội tuyển Anh chính thức trở thành cầu thủ ghi bàn nhiều nhất cho Quỷ đỏ với pha lập công thứ 250, nhiều hơn kỷ lục cũ của huyền thoại Sir Bobby Charlton 1 bàn.",1,1,0,0,0,0
"Ở trận đấu này, HLV Jose Mourinho tiếp tục chính sách ""xoay vòng"" cầu thủ khi trao cơ hội cho Daley Blind, Fellaini và Mata đá chính, trong khi Marcos Rojo và Martial vắng mặt vì chấn thương trước giờ bóng lăn và tiền vệ kỳ cựu Michael Carrick được cất trên băng ghế dự bị sau trận đấu không thành công trước Liverpool. Ngoài ra, những cái tên quen thuộc như Pogba, Ibrahimovic, Herrera, Phil Jones, Valencia đều có mặt trong đội hình xuất phát và chẳng có lý do gì để cầu thủ đang có phong độ cao Henrik Mkhitaryan không được ra sân trong ngày sinh nhật của mình.",0,0,0,0,0,0
"Stoke đặc biệt khó chịu trên sân nhà bet365 Stadium trong thời gian gần đây và trận đấu tối nay không phải ngoại lệ. Dù nhập cuộc với đội hình lùi sâu nhưng Stoke tỏ ra khá nguy hiểm từ những đợt phản công nhờ sức mạnh và tốc độ của những cầu thủ như Arnautovic, Shaqiri, Charlie Adam hay 2 hậu vệ cánh Glen Johnson và Erik Pieters. Chính vì vậy, Man Utd cầm nhiều bóng nhưng không dám bung toàn sức để tấn công dồn dập đối thủ.",0,0,0,0,0,0
"Trong lúc tấn công vẫn đang bế tắc, Man Utd bất ngờ phải nhận bàn thua khá cay đắng từ pha đá... phản lưới nhà của Juan Mata. Trong tình huống căng ngang không mấy nguy hiểm của Pieters, Juan Mata nỗ lực cản phá đã vô tình chạm chân ở góc hẹp khiến De Gea trong tình huống xoay chân lại đưa bóng bay thẳng về lưới nhà. 1-0 cho Stoke ở phút 19, nhưng nhìn những gì Man United thể hiện trước đó và cả những phút sau bàn thua, người hâm mộ Quỷ đỏ hoàn toàn hy vọng M.U tìm được bàn gỡ chỉ còn là vấn đề thời gian.",1,0,0,0,0,0
"Chỉ ít phút sau, Juan Mata suýt chút nữa đã lập công chuộc tội khi anh bỏ lỡ cơ hội mười mươi từ cú căng ngăng của Ibrahimovic, đáng tiếc tiền vệ người Tây Ban Nha lại đệm bóng bay vọt xà ngang ở cự ly chưa đến 5 mét và trước mặt là khung thành rộng mở.",0,0,0,0,0,0
"Bị tâm lý, Mata gần như mất hút trên sân sau đó và bị thay ra ở phút 67, nhường chỗ cho Rooney. Trước đó, HLV Mourinho cũng tung Rashford vào thay Fellaini tăng cường hàng tấn công. Tuy nhiên, các sự thay đổi của ông đều không đem lại hiệu ứng đáng kể trong bối cảnh hàng thủ Stoke City vẫn chơi tập trung như cách họ giữ sạch lưới 3 trong 4 trận sân nhà gần nhất. Tuy nhiên, thực chất mà nói, các chân sút của đội bóng áo xanh thẫm không tỏ ra sắc sảo trong những pha dứt điểm cuooiscungf khi mà lần lượt Ibra, Rashford, Herrera hay Rooney đều lần lượt để cơ hội trôi qua.",0,0,0,1,0,0
"Đến phút 73, HLV Jose Mourinho sử dụng quyền thay người cuối cùng, đưa Lingard vào thay Mkhitaryan, nhưng ngay cả khi tiền vệ này dứt điểm có phần tốt hơn các đồng đội trước đó thì vận may vẫn ngoảnh mặt khi để bóng dội xà đầy tiếc nuối.",0,0,0,1,0,0
"Những phút cuối trận, lối chơi tấn công của M.U càng trở nên bế tắc, và họ được hưởng hàng loạt các tình huống đá phạt cố định nhưng những cú treo bóng vào cho những cầu thủ to cao như Pogba, Smalling, Ibra đều tỏ ra vô hại.",0,0,0,0,0,0
"Trận đấu không có tình huống dừng bóng đáng kể nào, nhưng tổ trọng tài đã cho đá bù giờ tới...5 phút và hy vọng được nhen nhóm với Quỷ đỏ. Nhưng khi thời gian gần trôi về phút cuối, Man Utd tưởng như thua chắc, thì không ai khác, lịch sử đã gọi tên Wayne Rooney khi người hùng của Quỷ đỏ đã bất ngờ có cú sút phạt thẳng về góc xa khung thành Stoke trong sự ngỡ ngàng của tất cả khiến thủ thành Lee Grant, người chơi tuyệt hay trong 2 lần đối đầu với M.U mùa này đã không thể cản phá.",1,0,0,0,0,0
Rooney sút phạt đẳng cấp giúp MU thoát thua trên sân Bet365,0,0,0,0,0,0
"1-1 cho Man Utd ở phút 90+4, và thủ quân của M.U không màng quan tâm đến kỷ lục 250 bàn thắng mà anh vừa thiết lập để trở thành chân sút vĩ đại nhất lịch sử đội chủ sân Old Trafford. Thay vào đó, Wayne Rooney vội ôm trái bóng như muốn thúc giục đồng đội tận dụng cơ hội để tìm kiếm chiến thắng, nhưng 1 phút bù giờ còn lại là không đủ để đội khách làm nên điều thần kỳ và đành chấp nhận rời Bet365 với 1 điểm trong trận cầu đầy cảm xúc.",0,0,0,0,0,0
"Như vậy, sau mạch 9 trận thắng liên tiếp, Man Utd lại trở về với ""điệp khúc"" hòa sau những màn ngược dòng thoát thua trước Liverpool, rồi Stoke. Kết quả này khiến họ bỏ lỡ cơ hội tốt để áp sát nhóm đầu bảng khi trước đó, Liverpool bất ngờ thua Swansea 2-3 ngay trên sân nhà, trong khi Man City và Tottenham cầm chân nhau trong trận cầu 4 bàn thắng. Đáng tiếc cho đoàn quân của Jose Mourinho, nhưng cũng xin chúc mừng Wayne Rooney, huyền thoại của Quỷ đỏ thành Manchester!",0,0,0,0,0,0
ĐỘI HÌNH THI ĐẤU:,0,0,0,0,0,0
"Stoke (4-2-3-1): Grant 7; Johnso n6.5, Shawcross 7, Martins Indi 7, Pieters 7; Whelan 6.5, Adam 6.5 (Afellay 63' 5); Shaqiri 6 (Ngoy 73' 6), Allen 7, Arnautovic 7 (Imbula 88'); Crouch 7 Dự bị không vào sân: Given, Bardlsey, Muniesa, Bojan. Ghi bàn: Mata (đá phản, 19')",0,0,0,0,0,0
"Manchester United (4-3-3): De Gea 6; Valencia 7, Smalling 6.5, Jones 7, Blind 6.5; Herrera 6.5, Fellaini 6.5 (Rashford 56' 6.5), Pogba 7; Mata 5 (Rooney 67' 8), Ibrahimovic 7.5, Mkhitaryan 6.5 (Lingard 73' 6.5) Dự bị không vào sân: Romero, Carrick, Schweinsteiger, Darmian. Ghi bàn: Rooney 90+4",0,0,0,0,0,0
Phong Trần,0,0,0,0,0,0
BÀN THẮNG,0,0,0,0,0,0
Alaves: Manu Garcia (90+5’),1,0,0,0,0,0
"Việc được gặp con mồi ưa thích Alaves tưởng như sẽ là cơ hội để Real Madrid vượt qua cuộc khủng hoảng với 3 trận liền không thắng. Nhưng cuối cùng, Kền kền trắng lại gãy cánh ở trận đấu tưởng như sẽ là cứu cánh cho họ trước khi nhường chỗ cho loạt trận của các ĐTQG.",0,1,0,0,0,0
"Sau chuỗi 3 trận liền không ghi nổi bàn thắng, có ý kiến cho rằng Karim Benzema nên ngồi dự bị để nhường chỗ cho Mariano Diaz. Huyền thoại Carlos Santillana thì đưa ra giải pháp để bộ đôi nói trên đá cặp tiền đạo với nhau. Nhưng cuối cùng, HLV Julen Lopetegui vẫn bảo lưu quan điểm. Ông vẫn điền tên Benzema vào đội hình xuất phát và thay vì Marco Asensio, Lopetegui đã giao vị trí tiền đạo cánh trái cho Dani Ceballos, người từng lập cú đúp trong trận thắng 2-1 cũng tại Mendizorroza mùa trước.",0,0,0,0,0,0
"Phép cộng ấy đã ít nhiều phát huy tác dụng trong những phút đầu. Ngay phút thứ 5, Benzema chuyền bóng để Ceballos băng lên sút căng, buộc thủ thành Fernando Pacheco phải đẩy bóng. Sau đó 5 phút, chính tiền đạo người Pháp có cú đánh đầu cận thành nhưng hậu vệ Alaves kịp hỗ trợ phá bóng. Nhưng đó cũng gần như là những cơ hội đáng chú ý nhất mà đội khách tạo ra. Vì sau khởi đầu ấn tượng, hàng công của họ lại tiếp tục lâm vào bế tắc.",0,0,0,0,0,0
"Các cầu thủ Real Madrid đã gặp rất nhiều khó khăn trước một đội chủ nhà chủ động kéo thấp đội hình, đồng thời sử dụng lối đá quây rát và áp sát nhanh. Trong bối cảnh trung lộ gần như bị bóp nghẹt, Los Blancos buộc phải chuyển hướng tấn công ra biên. Nhưng trong khi Nacho Fernandez hiếm khi lên tấn công bên cánh trái thì ở đối diện, những quả tạt bóng hay căng ngang của Alvaro Odriozola lại không tạo ra đột biến. Chính HLV Lopetegui cũng nhận ra điều đó, và buộc phải đưa ra những điều chỉnh trong hiệp 2.",0,0,0,1,0,0
"Ông lần lượt tung nốt những quân bài tấn công còn lại trong tay là Mariano, Marco Asensio và Vinicius Junior vào thay Benzema, Casemiro và Gareth Bale. Nhưng bất chấp đã thay máu hoàn toàn hàng công, người Madrid vẫn không thể cải thiện được tình hình. Trong tình huống có lẽ là ngon ăn nhất của Real Madrid ở đầu hiệp 2, pha xử lý quá rườm rà của Mariano đã khiến cơ hội trôi qua.",0,0,0,1,0,0
"Alaves đã kiên cường chống đỡ tới tận những phút cuối, đến mức trung vệ Guillermo Maripan phải rời sân vì chuột rút. Nhưng không chỉ phòng ngự tốt, họ còn vài lần khiến các Madridista giật mình. Phút 77, Jony đã cảnh cáo đội khách với một pha thoát xuống rồi dứt điểm đưa bóng sạt cột dọc. Và đúng phút bù giờ thứ 5, thảm họa đã xảy ra với Real Madrid. Từ một quả phạt góc, tiền đạo vào thay người Ruben Sobrino đánh đầu để một cầu thủ vào thay người khác là Manu Garcia đánh đầu cận thành tung lưới Thibaut Courtois.",1,0,0,0,0,0
"Tỷ số là 1-0 và lúc đó là quá muộn để Real Madrid làm được điều gì đó. Los Blancos đã thua trước đối thủ mà họ vẫn thường xuyên bắt nạt. Và giờ, có lẽ người Madrid đã lâm vào một cuộc khủng hoảng thực sự.",0,0,1,0,0,0
ĐỘI HÌNH THI ĐẤU,0,0,0,0,0,0
"Alaves: Pacheco; Navarro, Laguardia, Maripan (Aguirregabiria, 88’), Duarte; Brasanac, Pina, Wakaso (M.Garcia, 74’); Ibai Gomez (Sobrino, 67’), Calleri, Jony.",0,0,0,0,0,0
"Real Madrid: Courtois; Odriozola, Ramos, Varane, Nacho; Kroos, Modric, Casemiro (Asensio, 62’); Bale (Vinicius Junior, 80’), Benzema (Mariano, 46’), Ceballos.",0,0,0,0,0,0
Theo Bongdaplus,0,0,0,0,0,0
Wayne Rooney tiếp tục thể hiện cái duyên chọc thủng lưới Man City,0,0,0,0,0,0
"Mùa giải trước, Man City đã không thể đánh bại Everton, trong đó có trận thua tan tác 0-4 tại Goodison Park, đó chính là thất bại nặng nề nhất của Pep Guardiola trong sự nghiệp huấn luyện tại giải VĐQG. Chính vì vậy, bước vào cuộc đối đầu tại Etihad đêm qua, nhiều CĐV Citizens háo hức chờ đợi đội nhà ""đòi nợ"".",0,0,0,0,0,0
"Ngoài ra, cuộc chiến giữa Man City và Everton còn có 2 điều đáng chú ý. Thứ nhất, đây là màn so tài của 2 đội bóng mua sắm rầm rộ hàng đầu Premier League mùa hè này. Thứ 2, đó là chờ xem Wayne Rooney có tiếp tục bén duyên với mành lưới ""Man xanh"" hay không khi mà cựu tiền đạo MU từng ghi 11 bàn trong các trận derby Manchester.",0,1,0,0,0,0
Man City phung phí quá nhiều cơ hội,0,0,0,0,0,0
"Bước vào cuộc đối đầu tại Etihad, Man City chỉ sử dụng 2 tân binh trong mùa hè này là thủ thành Ederson Moraes và hậu vệ cánh Kyle Walker trong đội hình xuất phát nhưng không gặp khó khăn để chiếm thế trận, tạo ra những cơ hội, nhưng lần lượt cặp tiền đạo Gabriel Jesus, Sergio Aguero phung phí cơ hội, còn David Silva dứt điểm dội khung gỗ trong 30 phút đầu.",0,0,0,0,0,0
"Trong khi đó, Everton cũng không hoàn toàn chịu trận, mà họ luôn biết cách đẩy cao tốc độ trong những đợt phản công, kết quả đến phút 35, chính đoàn quân của Ronald Koeman mới là người mở điểm và không ai khác chính là Wayne Rooney sau tình huống đệm bóng đơn giản từ đường căng ngang của Calvert-Lewin.",1,0,0,0,0,0
Rooney có bàn thắng thứ 200 tại Premier League,0,0,0,0,0,0
Đây là bàn thắng thứ 200 của Rooney tại Premier League và giúp tuyển thủ Anh trở thành cầu thủ thứ 2 cán mốc 200 bàn sau Alan Shearer (260 bàn). Và lần thứ 12 cựu tiền đạo MU chọc thủng lưới Man City.,0,0,0,0,0,0
"Bị dẫn bàn, Man City bất ngờ chịu thiệt về quân số khi chỉ trong 2 phút từ 42 tới 44, tân binh trị giá 45,9 triệu bảng là Walker đã 2 lần liên tiếp dính thẻ vàng bị đuổi khỏi sân.",0,0,0,0,0,1
Kyle Walker bị đuổi khỏi sân cuối hiệp 1,0,0,0,0,0,0
"Sang hiệp 2, Pep Guardiola quyết định mạo hiểm khi chơi tổng tấn công trong thế hơn người và lần lượt tung Sterling, rồi 2 tân binh Danilo và Bernardo Silva vào sân. Tuy nhiên, những nỗ lực tuyệt vời của các cầu thủ Man City nhận được sự trợ giúp đáng kể từ chính đối thủ, khi mà dù hơn người nhưng Everton lại chơi quá ""hèn nhát"" khi lùi quá sâu bảo vệ lợi thế dẫn bàn mong manh.",0,0,0,0,0,0
"Với những nhân tố mới, Man City dù chơi thiếu người vẫn tạo ra được sức ép khá lớn lên khung thành đội khách. Sau khi Sterling và Danilo bỏ lỡ 2 cơ hội ngon ăn, bàn thắng cuối cùng cũng đến với Man City. Phút 83, Holgate đánh đầu phá bóng không tốt tạo cơ hội cho Sterling bắt vô lê cháy lưới Pickford quân bình tỷ số 1-1.",1,0,1,0,0,0
Sterling giúp Man City thoát thua trên sân nhà,0,0,0,0,0,0
"Và tới phút 88, khi Schneiderlin của Everton bị truất quyền thi đấu, Man City đã tạo ra một sức ép khủng khiếp lên khung thành Pickford. Tuy nhiên, quãng thời gian còn lại là không đủ cho Man City với những nỗ lực tuyệt vời có thể giành 3 điểm. Với kết quả này, Man City đã không thể gia nhập nhóm toàn thắng sau 2 vòng với Man United, Huddersfield và West Brom.",0,0,0,0,0,0
"Vòng tới, Man City sẽ làm khách trên sân AFC Bournemouth, đội bóng đã để thua cả 2 lượt trận, trong khi Everton tiếp tục đón nhận thử thách lớn tiếp theo khi hành quân tới Stamford Bridge đối đầu nhà ĐKVĐ Chelsea trong ngày ""Super Sunday"".",0,0,0,0,0,0
Jose Mourinho dự khán tại Etihad,0,0,0,0,0,0
ĐỘI HÌNH THI ĐẤU:,0,0,0,0,0,0
"Man City (3-1-4-2): Ederson 5.5, Kompany 7, Stones 6 (Danilo 65, 7), Otamendi 6.5, Fernandinho 6, Walker 5.5, De Bruyne 6.5, Silva 6.5, Sane 5.5 (B Silva 69, 6.5), Aguero 6, Gabriel Jesus 5 (Sterling 46, 7).Dự bị: Bravo, Mangala, Toure, Foden.Thẻ đỏ: Walker Ghi bàn: Sterling 82",0,0,0,0,0,0
